transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,total_value,payment_method,channel
TXN0006234,2023-09-12,CUST01114,PROD0264,,1,38.98,0.24,29.62,Card,Online
TXN0006235,2023-09-18,CUST00218,PROD0322,STR041,5,43.62,0.17,181.02,Online,In-Store
TXN0006236,2022-09-22,CUST01996,PROD0296,STR026,2,18.78,0.0,37.56,Cash,In-Store
TXN0006237,2023-06-08,CUST01764,PROD0069,,1,333.29,0.0,333.29,Card,Online
TXN0006238,2023-08-29,CUST01062,PROD0215,STR004,5,11.43,0.17,47.43,Voucher,In-Store
TXN0006239,2022-06-14,CUST01263,PROD0287,STR041,1,24.47,0.0,24.47,Card,In-Store
TXN0006240,2022-05-27,,PROD0134,,4,117.01,0.0,468.04,Card,Online
TXN0006241,2022-11-04,CUST01534,PROD0125,STR005,4,62.26,0.0,249.04,Voucher,In-Store
TXN0006242,2022-08-18,CUST01521,PROD0215,STR015,1,11.43,0.0,11.43,Card,In-Store
TXN0006243,2022-07-26,CUST00767,PROD0019,STR037,1,1267.44,0.0,1267.44,Online,In-Store
TXN0006244,2022-04-27,CUST01715,PROD0260,STR027,2,52.47,0.0,104.94,Online,In-Store
TXN0006245,2023-08-17,CUST00383,PROD0213,STR022,5,17.72,0.0,88.6,Cash,In-Store
TXN0006246,2023-10-28,CUST01291,PROD0367,STR010,2,142.5,0.0,285.0,Cash,In-Store
TXN0006247,2022-08-11,CUST01624,PROD0344,STR032,2,101.06,0.0,202.12,Online,In-Store
TXN0006248,2023-05-07,CUST00293,PROD0497,STR036,5,23.83,0.0,119.15,Card,In-Store
TXN0006249,2022-08-02,CUST01873,PROD0360,STR029,3,146.44,0.0,439.32,Online,In-Store
TXN0006250,2022-01-17,CUST01713,PROD0287,STR007,4,24.47,0.0,97.88,Card,In-Store
TXN0006251,2023-09-25,CUST01233,PROD0333,STR028,2,32.56,0.0,65.12,Online,In-Store
TXN0006252,2023-08-24,,PROD0340,STR009,3,26.11,0.0,78.33,Cash,In-Store
TXN0006253,2022-05-05,CUST01063,PROD0032,STR008,3,816.39,0.0,2449.17,Online,In-Store
TXN0006254,2023-10-10,CUST00931,PROD0046,STR038,2,620.77,0.0,1241.54,Cash,In-Store
TXN0006255,2023-06-21,CUST00882,PROD0221,STR019,2,29.05,0.0,58.1,Voucher,In-Store
TXN0006256,2023-11-21,CUST00458,PROD0355,STR032,2,81.76,0.12,143.9,Card,In-Store
TXN0006257,2023-02-12,CUST01024,PROD0096,STR007,5,102.11,0.0,510.55,Card,In-Store
TXN0006258,2023-02-26,CUST01918,PROD0141,,1,36.58,0.0,36.58,Voucher,Online
TXN0006259,2023-02-14,CUST00152,PROD0067,STR002,1,161.37,0.0,161.37,Online,In-Store
TXN0006260,2023-08-26,CUST00460,PROD0041,STR005,1,668.71,0.14,575.09,Card,In-Store
TXN0006261,2022-10-22,CUST01707,PROD0033,,5,1032.88,0.0,5164.4,Voucher,Online
TXN0006262,2022-10-26,CUST97163,PROD0343,STR039,1,176.19,0.0,176.19,Card,In-Store
TXN0006263,2023-01-31,,PROD0270,STR015,1,19.03,0.0,19.03,Cash,In-Store
TXN0006264,2023-09-08,CUST00634,PROD0114,STR009,1,102.93,0.0,102.93,Cash,In-Store
TXN0006265,2023-01-11,CUST00685,PROD0361,STR046,5,138.79,0.0,693.95,Card,In-Store
TXN0006266,2022-06-20,CUST00957,PROD0374,,3,165.86,0.0,497.58,Card,Online
TXN0006267,2022-11-22,CUST00816,PROD0457,STR029,2,11.62,0.17,19.29,Cash,In-Store
TXN0006268,2023-11-23,CUST00051,PROD0130,STR049,1,35.88,0.0,35.88,Cash,In-Store
TXN0006269,2023-11-12,CUST01103,PROD0490,STR001,3,15.4,0.0,46.2,Voucher,In-Store
TXN0006270,2023-10-06,CUST99889,PROD0489,STR024,4,5.72,0.24,17.39,Voucher,In-Store
TXN0006271,2022-11-17,CUST01571,PROD0387,,2,18.75,0.0,37.5,Card,Online
TXN0006272,2023-03-22,,PROD0150,STR001,3,98.62,0.0,295.86,Card,In-Store
TXN0006273,2023-09-24,CUST00673,PROD0001,STR001,2,286.05,0.22,446.24,Cash,In-Store
TXN0006274,2022-11-13,CUST00096,PROD0104,STR025,4,74.47,0.0,297.88,Voucher,In-Store
TXN0006275,2022-02-15,CUST01110,PROD0194,STR048,4,15.72,0.15,53.45,Card,In-Store
TXN0006276,2022-11-05,CUST01989,PROD0160,,4,125.19,0.0,500.76,Cash,Online
TXN0006277,2023-12-02,CUST00519,PROD0007,STR018,2,685.91,0.0,1371.82,Card,In-Store
TXN0006278,2022-10-31,CUST00703,PROD0170,STR031,3,15.43,0.0,46.29,Voucher,In-Store
TXN0006279,2023-06-12,CUST01098,PROD0073,STR038,-1,236.05,0.06,-221.89,Card,In-Store
TXN0006280,2022-01-04,CUST01942,PROD0453,STR037,3,67.95,0.0,203.85,Cash,In-Store
TXN0006281,2023-03-19,CUST00627,PROD0426,STR020,3,51.37,0.0,154.11,Card,In-Store
TXN0006282,2023-02-17,CUST01772,PROD0299,STR011,4,70.51,0.0,282.04,Online,In-Store
TXN0006283,2023-04-10,CUST00769,PROD0492,STR021,5,63.21,0.0,316.05,Card,In-Store
TXN0006284,2022-05-09,CUST01650,PROD0066,STR050,2,293.26,0.22,457.49,Card,In-Store
TXN0006285,2023-08-31,CUST00098,PROD0147,STR034,5,92.99,0.24,353.36,Card,In-Store
TXN0006286,2022-11-12,CUST01953,PROD0236,STR024,3,3.01,0.0,9.03,Voucher,In-Store
TXN0006287,2023-07-08,CUST00913,PROD0138,STR010,5,29.88,0.29,106.07,Card,In-Store
TXN0006288,2023-10-21,CUST00278,PROD0390,STR037,1,118.81,0.0,118.81,Voucher,In-Store
TXN0006289,2022-08-29,CUST00427,PROD0409,STR024,2,117.42,0.0,234.84,Voucher,In-Store
TXN0006290,2023-01-05,CUST00553,PROD0232,STR012,2,6.04,0.0,12.08,Card,In-Store
TXN0006291,2022-04-03,CUST00845,PROD0233,STR047,3,9.67,0.28,20.89,Online,In-Store
TXN0006292,2023-08-12,CUST00772,PROD0423,,1,79.39,0.0,79.39,Voucher,Online
TXN0006293,2022-02-08,CUST01982,PROD0369,STR050,4,194.24,0.18,637.11,Card,In-Store
TXN0006294,2022-07-21,CUST01192,PROD0012,STR043,2,1148.84,0.0,2297.68,Card,In-Store
TXN0006295,2023-12-16,CUST00199,PROD0138,STR038,4,29.88,0.0,119.52,Card,In-Store
TXN0006296,2022-09-06,CUST00046,PROD0383,STR011,-1,39.25,0.0,-39.25,Cash,In-Store
TXN0006297,2022-04-30,CUST00991,PROD0224,STR031,5,3.96,0.0,19.8,Online,In-Store
TXN0006298,2023-06-28,CUST01521,PROD0057,STR028,3,376.86,0.0,1130.58,Card,In-Store
TXN0006299,2022-03-04,CUST00569,PROD0073,STR022,1,236.05,0.13,205.36,Card,In-Store
TXN0006300,2022-03-28,CUST00112,PROD0244,STR027,4,2.01,0.0,8.04,Card,In-Store
TXN0006301,2022-01-09,CUST01322,PROD0323,STR023,2,45.82,0.0,91.64,Online,In-Store
TXN0006302,2023-01-05,CUST01330,PROD0101,,5,73.69,0.0,368.45,Card,Online
TXN0006303,2022-01-04,,PROD0326,STR009,4,47.24,0.09,171.95,Card,In-Store
TXN0006304,2023-08-05,CUST00355,PROD0252,STR004,2,21.44,0.23,33.02,Card,In-Store
TXN0006305,2022-04-13,CUST00665,PROD0381,STR001,1,91.44,0.0,91.44,Voucher,In-Store
TXN0006306,2022-06-13,CUST01063,PROD0128,STR045,3,120.81,0.0,362.43,Card,In-Store
TXN0006307,2023-12-20,CUST00409,PROD0205,STR046,1,29.17,0.0,29.17,Card,In-Store
TXN0006308,2023-02-09,CUST00687,PROD0113,STR025,5,137.42,0.0,687.1,Cash,In-Store
TXN0006309,2023-09-28,CUST00893,PROD0326,STR035,4,47.24,0.0,188.96,Voucher,In-Store
TXN0006310,2023-12-19,CUST00780,PROD0306,,5,80.5,0.0,402.5,Card,Online
TXN0006311,2022-01-05,CUST00245,PROD0180,,1,12.18,0.0,12.18,Online,Online
TXN0006312,2022-03-21,CUST01484,PROD0212,STR037,3,26.4,0.0,79.2,Card,In-Store
TXN0006313,2023-01-09,CUST00936,PROD0330,STR046,2,11.47,0.0,22.94,Cash,In-Store
TXN0006314,2022-10-06,CUST00698,PROD0078,STR046,3,868.5,0.0,2605.5,Voucher,In-Store
TXN0006315,2023-06-30,CUST01676,PROD0493,STR017,1,75.06,0.21,59.3,Card,In-Store
TXN0006316,2023-11-05,CUST01651,PROD0234,STR044,5,21.52,0.0,107.6,Voucher,In-Store
TXN0006317,2023-02-14,CUST01776,PROD0353,STR034,3,128.1,0.0,384.3,Online,In-Store
TXN0006318,2023-09-25,CUST01726,PROD0333,STR007,5,32.56,0.0,162.8,Voucher,In-Store
TXN0006319,2023-09-20,CUST00692,PROD0099,STR026,-1,89.36,0.0,-89.36,Online,In-Store
TXN0006320,2022-10-06,CUST00786,PROD0158,STR035,2,29.58,0.14,50.88,Cash,In-Store
TXN0006321,2023-01-20,CUST00644,PROD0203,STR012,5,3.81,0.0,19.05,Cash,In-Store
TXN0006322,2022-04-26,CUST00080,PROD0123,,4,142.0,0.08,522.56,Card,Online
TXN0006323,2022-08-23,CUST01127,PROD0038,,4,413.87,0.0,1655.48,Card,Online
TXN0006324,2023-11-12,CUST02000,PROD0006,STR031,2,975.79,0.28,1405.14,Card,In-Store
TXN0006325,2023-05-07,CUST00126,PROD0432,STR002,5,50.38,0.0,251.9,Cash,In-Store
TXN0006326,2022-02-14,CUST90786,PROD0339,STR026,5,140.69,0.0,703.45,Card,In-Store
TXN0006327,2022-07-13,CUST00609,PROD0187,STR045,5,20.38,0.2,81.52,Card,In-Store
TXN0006328,2022-11-29,CUST00053,PROD0125,STR033,3,62.26,0.0,186.78,Voucher,In-Store
TXN0006329,2022-12-22,CUST00569,PROD0318,STR005,5,60.07,0.0,300.35,Online,In-Store
TXN0006330,2022-08-16,CUST01208,PROD0089,STR034,2,107.43,0.0,214.86,Voucher,In-Store
TXN0006331,2023-05-25,CUST00994,PROD0151,STR006,5,133.64,0.0,668.2,Cash,In-Store
TXN0006332,2022-11-25,CUST00461,PROD0332,STR002,2,83.04,0.0,166.08,Cash,In-Store
TXN0006333,2022-05-20,CUST00739,PROD0078,,4,868.5,0.0,3474.0,Online,Online
TXN0006334,2022-04-16,CUST00874,PROD0475,STR003,4,48.04,0.0,192.16,Online,In-Store
TXN0006335,2023-01-16,CUST01738,PROD0405,,3,96.09,0.0,288.27,Cash,Online
TXN0006336,2022-04-26,CUST01601,PROD0265,STR001,1,42.02,0.0,42.02,Voucher,In-Store
TXN0006337,2022-10-31,CUST00448,PROD0481,STR032,4,63.19,0.0,252.76,Online,In-Store
TXN0006338,2022-12-12,CUST01056,PROD0121,STR023,4,132.08,0.0,528.32,Online,In-Store
TXN0006339,2022-11-19,CUST01015,PROD0469,STR011,2,36.45,0.0,72.9,Cash,In-Store
TXN0006340,2022-12-02,CUST00083,PROD0202,STR020,5,21.83,0.28,78.59,Card,In-Store
TXN0006341,2022-04-02,CUST01267,PROD0340,STR026,2,26.11,0.0,52.22,Voucher,In-Store
TXN0006342,2023-02-21,CUST00700,PROD0416,STR025,4,72.77,0.0,291.08,Online,In-Store
TXN0006343,2023-01-01,CUST00423,PROD0367,STR004,3,142.5,0.0,427.5,Cash,In-Store
TXN0006344,2023-03-08,CUST01313,PROD0029,STR047,4,248.43,0.0,993.72,Card,In-Store
TXN0006345,2023-02-24,CUST00721,PROD0364,STR006,3,174.58,0.0,523.74,Voucher,In-Store
TXN0006346,2023-07-06,CUST00921,PROD0215,STR039,1,11.43,0.0,11.43,Online,In-Store
TXN0006347,2022-06-24,CUST00348,PROD0080,,3,451.88,0.0,1355.64,Card,Online
TXN0006348,2023-11-19,CUST01262,PROD0063,,-1,797.16,0.0,-797.16,Voucher,Online
TXN0006349,2023-07-10,CUST00144,PROD0053,STR045,4,492.24,0.0,1968.96,Online,In-Store
TXN0006350,2022-04-22,CUST95263,PROD0018,STR023,4,168.48,0.0,673.92,Card,In-Store
TXN0006351,2022-07-14,CUST98392,PROD0150,STR036,3,98.62,0.0,295.86,Cash,In-Store
TXN0006352,2023-12-08,CUST00197,PROD0162,STR032,5,54.71,0.0,273.55,Card,In-Store
TXN0006353,2023-12-01,CUST01878,PROD0012,STR038,2,1148.84,0.0,2297.68,Card,In-Store
TXN0006354,2022-05-05,CUST01801,PROD0300,STR030,-1,88.94,0.0,-88.94,Card,In-Store
TXN0006355,2023-01-05,CUST00776,PROD0340,STR015,4,26.11,0.0,104.44,Card,In-Store
TXN0006356,2023-04-01,CUST00733,PROD0451,STR023,1,42.48,0.2,33.98,Cash,In-Store
TXN0006357,2023-07-27,CUST00824,PROD0204,STR006,2,2.67,0.0,5.34,Voucher,In-Store
TXN0006358,2023-10-19,CUST00538,PROD0351,STR041,4,82.01,0.0,328.04,Card,In-Store
TXN0006359,2022-08-10,CUST00842,PROD0040,STR002,3,684.77,0.0,2054.31,Online,In-Store
TXN0006360,2022-09-15,CUST00213,PROD0244,STR020,4,2.01,0.0,8.04,Card,In-Store
TXN0006361,2022-12-07,CUST01666,PROD0141,STR027,1,36.58,0.0,36.58,Voucher,In-Store
TXN0006362,2023-07-11,CUST00026,PROD0166,STR045,1,14.02,0.0,14.02,Card,In-Store
TXN0006363,2023-04-17,CUST01293,PROD0158,STR002,1,29.58,0.27,21.59,Voucher,In-Store
TXN0006364,2023-02-24,CUST01827,PROD0001,STR018,3,286.05,0.0,858.15,Cash,In-Store
TXN0006365,2022-08-26,CUST01466,PROD0246,STR024,2,16.08,0.0,32.16,Cash,In-Store
TXN0006366,2023-10-01,CUST00252,PROD0212,STR038,3,26.4,0.0,79.2,Card,In-Store
TXN0006367,2023-04-28,CUST01731,PROD0042,STR047,4,698.7,0.0,2794.8,Voucher,In-Store
TXN0006368,2022-10-12,CUST01378,PROD0270,,5,19.03,0.0,95.15,Voucher,Online
TXN0006369,2023-11-01,CUST00835,PROD0222,,-1,28.16,0.0,-28.16,Online,Online
TXN0006370,2022-08-22,,PROD0442,STR001,3,23.97,0.0,71.91,Card,In-Store
TXN0006371,2022-02-04,CUST01087,PROD0405,,4,96.09,0.0,384.36,Card,Online
TXN0006372,2022-08-16,CUST00360,PROD0010,STR041,1,698.27,0.0,698.27,Card,In-Store
TXN0006373,2022-10-10,CUST00823,PROD0388,STR035,2,166.22,0.0,332.44,Online,In-Store
TXN0006374,2022-10-31,CUST93260,PROD0124,STR004,5,103.26,0.0,516.3,Card,In-Store
TXN0006375,2022-07-13,CUST00101,PROD0233,STR047,3,9.67,0.0,29.01,Card,In-Store
TXN0006376,2023-10-10,CUST01056,PROD0448,STR033,4,62.99,0.06,236.84,Cash,In-Store
TXN0006377,2022-10-29,CUST00127,PROD0275,,5,11.74,0.0,58.7,Online,Online
TXN0006378,2022-05-27,CUST00090,PROD0179,STR021,2,3.23,0.0,6.46,Online,In-Store
TXN0006379,2022-10-21,CUST00420,PROD0434,,5,52.9,0.0,264.5,Card,Online
TXN0006380,2023-02-05,CUST00777,PROD0425,STR027,1,47.15,0.0,47.15,Voucher,In-Store
TXN0006381,2022-10-23,CUST00318,PROD0491,STR003,3,32.91,0.0,98.73,Cash,In-Store
TXN0006382,2023-11-01,CUST01889,PROD0344,STR024,3,101.06,0.0,303.18,Online,In-Store
TXN0006383,2022-10-11,CUST01877,PROD0275,STR020,5,11.74,0.0,58.7,Card,In-Store
TXN0006384,2023-03-12,CUST01599,PROD0497,STR019,5,23.83,0.0,119.15,Cash,In-Store
TXN0006385,2023-04-12,CUST01960,PROD0009,STR026,2,69.8,0.0,139.6,Cash,In-Store
TXN0006386,2022-05-22,CUST00759,PROD0406,STR031,4,148.69,0.0,594.76,Card,In-Store
TXN0006387,2022-10-27,CUST00744,PROD0179,STR002,5,3.23,0.0,16.15,Online,In-Store
TXN0006388,2022-01-16,CUST01005,PROD0314,,-1,26.16,0.0,-26.16,Online,Online
TXN0006389,2023-11-28,CUST01836,PROD0021,STR039,1,297.36,0.0,297.36,Online,In-Store
TXN0006390,2022-10-06,CUST00150,PROD0288,,5,74.22,0.0,371.1,Card,Online
TXN0006391,2023-04-09,CUST01892,PROD0337,STR035,4,150.11,0.27,438.32,Card,In-Store
TXN0006392,2022-02-18,CUST00694,PROD0098,STR035,3,140.58,0.0,421.74,Cash,In-Store
TXN0006393,2022-09-14,CUST00850,PROD0130,STR041,4,35.88,0.0,143.52,Card,In-Store
TXN0006394,2022-10-25,CUST00040,PROD0093,STR047,2,71.02,0.0,142.04,Voucher,In-Store
TXN0006395,2022-05-15,CUST00372,PROD0054,STR013,3,1299.29,0.0,3897.87,Card,In-Store
TXN0006396,2022-03-12,CUST00666,PROD0433,STR041,5,28.32,0.17,117.53,Cash,In-Store
TXN0006397,2022-09-10,CUST00403,PROD0176,STR019,4,22.47,0.0,89.88,Card,In-Store
TXN0006398,2023-02-02,CUST00858,PROD0071,STR016,5,1181.42,0.0,5907.1,Online,In-Store
TXN0006399,2023-10-19,CUST01225,PROD0367,STR025,3,142.5,0.0,427.5,Cash,In-Store
TXN0006400,2022-12-10,CUST00436,PROD0251,STR042,1,55.84,0.0,55.84,Card,In-Store
TXN0006401,2023-04-14,CUST01067,PROD0045,STR039,1,1185.09,0.14,1019.18,Card,In-Store
TXN0006402,2022-02-22,CUST00139,PROD0075,STR050,2,244.06,0.0,488.12,Card,In-Store
TXN0006403,2022-09-16,CUST01356,PROD0439,STR021,2,55.71,0.0,111.42,Card,In-Store
TXN0006404,2022-07-15,CUST00612,PROD0227,STR038,1,17.16,0.0,17.16,Online,In-Store
TXN0006405,2022-04-15,CUST01326,PROD0031,STR035,5,452.39,0.0,2261.95,Voucher,In-Store
TXN0006406,2023-09-06,CUST01893,PROD0044,STR044,5,858.85,0.0,4294.25,Online,In-Store
TXN0006407,2023-03-16,CUST01072,PROD0409,STR035,1,117.42,0.0,117.42,Online,In-Store
TXN0006408,2023-03-17,CUST01360,PROD0077,STR047,4,1195.75,0.0,4783.0,Card,In-Store
TXN0006409,2022-03-10,CUST00141,PROD0273,,-1,38.43,0.0,-38.43,Voucher,Online
TXN0006410,2023-10-01,CUST01045,PROD0007,STR007,4,685.91,0.17,2277.22,Card,In-Store
TXN0006411,2022-01-21,CUST01620,PROD0119,STR003,3,49.22,0.0,147.66,Card,In-Store
TXN0006412,2022-11-04,CUST01424,PROD0345,STR009,4,55.68,0.16,187.08,Card,In-Store
TXN0006413,2023-03-22,CUST00888,PROD0086,STR048,1,41.96,0.0,41.96,Card,In-Store
TXN0006414,2023-08-08,CUST00252,PROD0118,STR017,1,94.38,0.0,94.38,Online,In-Store
TXN0006415,2023-08-25,CUST01035,PROD0066,,3,293.26,0.0,879.78,Voucher,Online
TXN0006416,2022-01-26,CUST01658,PROD0448,STR030,2,62.99,0.0,125.98,Voucher,In-Store
TXN0006417,2022-04-26,CUST00010,PROD0375,,1,140.79,0.0,140.79,Cash,Online
TXN0006418,2023-03-27,CUST00151,PROD0314,STR005,1,26.16,0.0,26.16,Online,In-Store
TXN0006419,2023-11-05,CUST00827,PROD0188,,4,25.35,0.0,101.4,Card,Online
TXN0006420,2022-03-01,CUST00774,PROD0031,STR014,2,452.39,0.17,750.97,Voucher,In-Store
TXN0006421,2022-05-13,CUST01480,PROD0074,STR033,1,1217.8,0.0,1217.8,Card,In-Store
TXN0006422,2023-08-02,CUST01400,PROD0387,STR044,1,18.75,0.0,18.75,Card,In-Store
TXN0006423,2023-09-14,CUST00548,PROD0075,STR040,5,244.06,0.0,1220.3,Card,In-Store
TXN0006424,2023-05-20,,PROD0416,,2,72.77,0.0,145.54,Voucher,Online
TXN0006425,2023-06-12,CUST00754,PROD0417,STR014,2,71.95,0.23,110.8,Cash,In-Store
TXN0006426,2022-04-08,CUST00690,PROD0355,STR035,5,81.76,0.0,408.8,Card,In-Store
TXN0006427,2022-12-15,CUST00383,PROD0023,STR016,3,826.63,0.2,1983.91,Card,In-Store
TXN0006428,2023-11-01,CUST00882,PROD0416,STR018,3,72.77,0.0,218.31,Cash,In-Store
TXN0006429,2022-06-28,CUST01354,PROD0031,STR008,4,452.39,0.0,1809.56,Card,In-Store
TXN0006430,2023-07-16,CUST00216,PROD0299,STR018,5,70.51,0.0,352.55,Voucher,In-Store
TXN0006431,2022-03-26,CUST01002,PROD0208,STR014,4,19.73,0.0,78.92,Voucher,In-Store
TXN0006432,2022-02-14,CUST00895,PROD0238,,2,10.71,0.0,21.42,Cash,Online
TXN0006433,2023-01-06,CUST00025,PROD0218,STR005,4,23.55,0.0,94.2,Card,In-Store
TXN0006434,2023-03-05,CUST00158,PROD0049,STR013,4,1085.84,0.17,3604.99,Card,In-Store
TXN0006435,2022-11-30,CUST01216,PROD0046,,2,620.77,0.15,1055.31,Card,Online
TXN0006436,2022-06-29,CUST00934,PROD0450,STR010,5,16.36,0.0,81.8,Card,In-Store
TXN0006437,2022-04-23,CUST01177,PROD0279,STR029,1,87.16,0.0,87.16,Cash,In-Store
TXN0006438,2023-04-24,CUST01260,PROD0272,STR037,5,10.51,0.0,52.55,Card,In-Store
TXN0006439,2022-06-10,CUST00082,PROD0101,STR045,1,73.69,0.11,65.58,Online,In-Store
TXN0006440,2022-01-06,CUST01092,PROD0423,STR046,1,79.39,0.0,79.39,Card,In-Store
TXN0006441,2022-04-19,CUST00684,PROD0323,STR010,3,45.82,0.0,137.46,Card,In-Store
TXN0006442,2022-03-19,CUST01408,PROD0053,STR001,1,492.24,0.0,492.24,Card,In-Store
TXN0006443,2023-02-21,CUST00385,PROD0411,STR015,3,186.81,0.0,560.43,Card,In-Store
TXN0006444,2022-01-25,CUST01608,PROD0281,STR042,1,66.26,0.18,54.33,Cash,In-Store
TXN0006445,2022-03-31,CUST01361,PROD0248,STR031,3,26.22,0.12,69.22,Online,In-Store
TXN0006446,2022-09-28,CUST00496,PROD0339,STR026,5,140.69,0.0,703.45,Card,In-Store
TXN0006447,2023-04-05,CUST01903,PROD0203,STR021,5,3.81,0.27,13.91,Card,In-Store
TXN0006448,2022-05-10,CUST01377,PROD0475,STR027,5,48.04,0.0,240.2,Voucher,In-Store
TXN0006449,2023-12-29,CUST01286,PROD0228,STR002,5,8.88,0.0,44.4,Card,In-Store
TXN0006450,2023-10-23,CUST01654,PROD0297,STR005,5,33.91,0.0,169.55,Cash,In-Store
TXN0006451,2023-10-18,CUST01445,PROD0154,STR035,2,97.61,0.08,179.6,Card,In-Store
TXN0006452,2022-09-24,CUST01508,PROD0464,STR025,5,39.27,0.28,141.37,Card,In-Store
TXN0006453,2023-03-14,CUST00793,PROD0341,STR037,-1,39.9,0.3,-27.93,Card,In-Store
TXN0006454,2023-08-14,CUST00607,PROD0237,STR014,3,4.21,0.0,12.63,Online,In-Store
TXN0006455,2022-02-17,CUST01693,PROD0081,STR045,5,1089.06,0.0,5445.3,Card,In-Store
TXN0006456,2022-08-15,,PROD0260,STR008,5,52.47,0.0,262.35,Online,In-Store
TXN0006457,2023-05-27,CUST01719,PROD0367,STR038,-1,142.5,0.0,-142.5,Voucher,In-Store
TXN0006458,2022-01-19,CUST00652,PROD0022,,2,765.1,0.0,1530.2,Card,Online
TXN0006459,2022-05-25,CUST00218,PROD0095,STR023,1,38.08,0.0,38.08,Card,In-Store
TXN0006460,2023-06-20,CUST00381,PROD0200,STR015,1,12.54,0.22,9.78,Voucher,In-Store
TXN0006461,2023-02-02,CUST90351,PROD0302,STR029,1,58.11,0.0,58.11,Card,In-Store
TXN0006462,2023-04-18,CUST01478,PROD0302,STR048,4,58.11,0.26,172.01,Online,In-Store
TXN0006463,2023-03-03,CUST00027,PROD0045,STR027,5,1185.09,0.0,5925.45,Card,In-Store
TXN0006464,2023-03-21,CUST01928,PROD0261,STR039,2,55.47,0.09,100.96,Card,In-Store
TXN0006465,2022-04-18,CUST00178,PROD0419,STR026,5,22.46,0.0,112.3,Online,In-Store
TXN0006466,2023-07-06,CUST01803,PROD0251,STR037,5,55.84,0.0,279.2,Voucher,In-Store
TXN0006467,2022-10-31,CUST00285,PROD0063,STR041,5,797.16,0.0,3985.8,Cash,In-Store
TXN0006468,2023-02-18,CUST00562,PROD0292,STR035,4,66.97,0.0,267.88,Card,In-Store
TXN0006469,2022-12-11,CUST00940,PROD0464,STR039,1,39.27,0.1,35.34,Card,In-Store
TXN0006470,2023-09-01,CUST00971,PROD0474,STR007,5,29.15,0.21,115.14,Card,In-Store
TXN0006471,2023-12-11,CUST00855,PROD0341,STR024,5,39.9,0.0,199.5,Voucher,In-Store
TXN0006472,2023-05-31,CUST01166,PROD0288,,1,74.22,0.29,52.7,Online,Online
TXN0006473,2023-11-06,CUST01943,PROD0219,STR027,5,22.28,0.27,81.32,Card,In-Store
TXN0006474,2023-11-03,CUST01437,PROD0187,STR003,2,20.38,0.0,40.76,Card,In-Store
TXN0006475,2022-09-10,CUST01492,PROD0336,STR017,5,142.22,0.0,711.1,Card,In-Store
TXN0006476,2022-02-19,CUST00040,PROD0153,STR023,3,38.58,0.0,115.74,Card,In-Store
TXN0006477,2022-02-07,CUST01259,PROD0100,STR042,1,100.26,0.0,100.26,Card,In-Store
TXN0006478,2022-08-27,CUST01311,PROD0431,,3,74.97,0.0,224.91,Card,Online
TXN0006479,2023-09-09,CUST01612,PROD0416,,2,72.77,0.0,145.54,Voucher,Online
TXN0006480,2022-09-12,,PROD0278,STR031,3,20.85,0.0,62.55,Card,In-Store
TXN0006481,2022-08-23,CUST00460,PROD0443,STR006,2,21.03,0.0,42.06,Card,In-Store
TXN0006482,2023-10-09,CUST00332,PROD0029,STR034,4,248.43,0.0,993.72,Card,In-Store
TXN0006483,2023-03-06,CUST01223,PROD0140,STR022,4,76.11,0.0,304.44,Card,In-Store
TXN0006484,2022-12-02,CUST00623,PROD0273,STR005,1,38.43,0.0,38.43,Card,In-Store
TXN0006485,2023-12-02,CUST01967,PROD0489,STR025,1,5.72,0.0,5.72,Voucher,In-Store
TXN0006486,2023-09-14,CUST01675,PROD0021,STR016,5,297.36,0.0,1486.8,Card,In-Store
TXN0006487,2022-08-17,CUST01087,PROD0361,STR003,3,138.79,0.0,416.37,Voucher,In-Store
TXN0006488,2023-05-06,CUST00063,PROD0304,STR039,3,87.88,0.29,187.18,Online,In-Store
TXN0006489,2023-10-21,CUST01074,PROD0429,,3,10.38,0.0,31.14,Cash,Online
TXN0006490,2022-12-18,CUST00829,PROD0078,,3,868.5,0.0,2605.5,Card,Online
TXN0006491,2022-02-10,CUST01728,PROD0064,STR020,3,340.7,0.0,1022.1,Card,In-Store
TXN0006492,2022-06-05,CUST01103,PROD0060,STR033,3,927.67,0.0,2783.01,Card,In-Store
TXN0006493,2023-03-13,CUST01319,PROD0328,STR047,5,21.94,0.0,109.7,Cash,In-Store
TXN0006494,2023-11-20,CUST00480,PROD0432,STR050,4,50.38,0.0,201.52,Card,In-Store
TXN0006495,2023-11-06,,PROD0016,STR030,1,645.29,0.0,645.29,Card,In-Store
TXN0006496,2022-04-07,CUST00423,PROD0249,STR038,2,9.07,0.0,18.14,Online,In-Store
TXN0006497,2023-10-03,CUST01390,PROD0216,STR034,1,10.08,0.0,10.08,Card,In-Store
TXN0006498,2022-04-03,CUST01516,PROD0216,,1,10.08,0.0,10.08,Card,Online
TXN0006499,2022-06-23,CUST01843,PROD0178,,2,15.41,0.13,26.81,Card,Online
TXN0006500,2023-12-20,CUST01126,PROD0425,STR043,5,47.15,0.3,165.02,Voucher,In-Store
TXN0006501,2023-08-23,CUST00473,PROD0298,STR043,3,59.18,0.0,177.54,Card,In-Store
TXN0006502,2023-08-17,CUST01961,PROD0396,,4,56.34,0.0,225.36,Cash,Online
